file_name,text
7C67AB3F618F131688920647_1688920649571_13_1_0_05.jpg, an old photo of a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB4285DF131690917081_1690917084020_13_1_0_03.jpg, a person is standing on the floor with a skateboard in the background
7C67AB4D6F9B131709700974_1709700974699_13_1_0_05.jpg, a person taking a picture of a <pad> <pad> <pad>
7C67AB21C338131697005084_1697005084629_13_1_0_02.jpg, a car parked in a parking lot
7C67AB0E9466131708300347_1708300347147_13_1_0_04.jpg, two people are standing in the <pad> <pad> <pad> <pad>
7C67AB227FAC131696013303_1696013303268_13_1_0_02.jpg, a room with a bunch of <pad> <pad> <pad>
7C67AB0F3288131704286497_1704286497550_13_1_0_03.jpg, a police car parked next to a car with a car parked in the background
7C67AB0C8947131707895925_1707895925719_13_1_0_02.jpg, a person sitting in the <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB0DFB84131688336678_1688336678888_13_1_0_02.jpg, a man riding on the back of an elephant
7C67AB4F3E46131707558323_1707558323549_13_1_0_02.jpg, a person laying on a bed in a hotel room
7C67AB409971131705286166_1705286166953_13_1_0_02.jpg, an image of a <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB4F8D9A131704809281_1704809281418_13_1_0_01.jpg, people are walking down the sidewalk in the street
7C67AB0C9749131699739188_1699739190118_13_1_0_03.jpg, a person is looking out the window of the window
7C67AB0D0803131704655478_1704655478527_13_1_0_04.jpg, a person is working in a kitchen
7C67AB3FC636131708568643_1708568644093_13_1_0_02.jpg, a group of people sitting around a <pad> <pad> <pad> <pad> <pad>
7C67AB41EC58131690676072_1690676072608_13_1_0_03.jpg, a man standing next to a truck
7C67AB4D5F78131699640496_1699640496711_13_1_0_05.jpg, a person standing in front of a <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB5CE626131707446416_1707446416547_13_1_0_03.jpg, a group of people sitting on the sidewalk of a train
7C67AB23498C131707577767_1707577769920_13_1_0_04.jpg, a man taking a picture of a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB4EA938131708875833_1708875833310_13_1_0_02.jpg, a blue bus is parked on the side of the road
7C67AB1F5637131700543519_1700543519724_13_1_0_05.jpg, an old photo of a <pad> <pad> <pad> <pad>
7C67AB4EA938131708875833_1708875833310_13_1_0_01.jpg, a blue truck is parked on the side of the road
7C67AB23E1F4131698768794_1698768794994_13_1_0_01.jpg, a person is looking out the window of a <pad> <pad> <pad> <pad> <pad>
7C67AB3FF574131707156405_1707156405957_13_1_0_01.jpg, a person laying on a bed in a bedroom
7C67AB431F38131698958303_1698958303225_13_1_0_05.jpg, a view of a <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB4253DA131692807541_1692807541852_13_1_0_02.jpg, a person is taking a picture of a <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB219421131696556770_1696556770813_13_1_0_02.jpg, a group of <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB0DFB84131706468904_1706468904934_13_1_0_02.jpg, a man is standing in front of a <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB4F8D9A131704809281_1704809281418_13_1_0_03.jpg, a room with a <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB2036D9131710994130_1710994136990_13_1_0_01.jpg, a person is taking a picture of a <pad> <pad> <pad> <pad> <pad>
7C67AB0DFB84131688341518_1688341518204_13_1_0_04.jpg,  
7C67AB42A776131689492207_1689492207673_13_1_0_02.jpg, a man is walking down the sidewalk
7C67AB4B61E7131710296383_1710296383902_13_1_0_04.jpg, a man is sitting in a living room with a dog in the background
7C67AB431F38131697215491_1697215491604_13_1_0_05.jpg, a man holding a tennis racket in his hands
7C67AB3FF36A131703982136_1703982136503_13_1_0_03.jpg, a man is holding up his surfboard
7C67AB4273A7131696786522_1696786522583_13_1_0_03.jpg, a man is sitting on the bench of the <pad> <pad> <pad> <pad> <pad>
7C67AB413B36131697081582_1697081582100_13_1_0_03.jpg, a man taking a picture of himself in the mirror of a vehicle
7C67AB4AF9CC131696290406_1696290406922_13_1_0_03.jpg, a picture of a <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB21C338131697005084_1697005084629_13_1_0_03.jpg, a car is parked on the side of the road
7C67AB23F122131699476227_1699476227351_13_1_0_05.jpg, a person is standing in the <pad> <pad> <pad> <pad>
7C67AB0EB266131705167865_1705167865302_13_1_0_01.jpg, a person is taking a picture of a <pad> <pad> <pad>
7C67AB5CE626131706987433_1706987433168_13_1_0_01.jpg, a car driving down the street with a <pad> <pad> <pad> <pad> <pad>
7C67AB233720131708964779_1708964779285_13_1_0_04.jpg, a group of <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB516E0A131705544261_1705544261493_13_1_0_03.jpg, a car is parked in the <pad> <pad> <pad> <pad>
7C67AB233A0E131706680710_1706680710702_13_1_0_03.jpg, a car is parked in a <pad> <pad> <pad>
7C67AB0E9466131708300347_1708300347147_13_1_0_02.jpg, two people are standing next to each other
7C67AB23C9BD131697515081_1697515081502_13_1_0_02.jpg, a police car is parked on the <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB4DE224131701031367_1701031367904_13_1_0_04.jpg, a man is taking a picture of himself
7C67AB4A9C35131688767356_1688767356000_13_1_0_03.jpg, a person is standing in the <pad> <pad> <pad>
7C67AB5CE626131706650085_1706650085854_13_1_0_02.jpg, a car is parked on the side of the street
7C67AB41EC58131690676072_1690676072608_13_1_0_04.jpg, a man is petting a dog in front of a house
7C67AB40E2D3131706129021_1706129021130_13_1_0_02.jpg, a car is parked in the <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB23ACA1131688920438_1688920438319_13_1_0_04.jpg, a person is standing in the <pad> <pad> <pad> <pad>
7C67AB409BC3131708739339_1708739342300_13_1_0_03.jpg, a view of a <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB41D538131705459394_1705459394327_13_1_0_03.jpg, a car is parked next to a <pad> <pad>
7C67AB403DD6131708484207_1708484209643_13_1_0_02.jpg, a living room with a television screen tv and a television
7C67AB4D6F9B131709699939_1709699939810_13_1_0_02.jpg, a person taking a picture of a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB0E1A8A131686442916_1686442916154_13_1_0_04.jpg, a truck is parked in front of a truck
7C67AB233A0E131696372368_1696372368646_13_1_0_04.jpg, a car is parked on the side of the road with a car parked in the background
7C67AB233A0E131706680710_1706680710702_13_1_0_01.jpg, a dog is laying on the ground
7C67AB41E8FD131708937449_1708937449170_13_1_0_03.jpg, a car parked next to a <pad> <pad> <pad>
7C67AB0C868B131696452411_1696452411037_13_1_0_01.jpg, a person is standing in the <pad> <pad> <pad> <pad>
7C67AB4A9C35131688767356_1688767356000_13_1_0_05.jpg, a person is holding a <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB404E92131692392561_1692392561340_13_1_0_02.jpg, there is a bunch of luggage that are on the floor
7C67AB418377131708806797_1708806797468_13_1_0_02.jpg, a person is standing in front of a <pad> <pad> <pad>
7C67AB431F38131698114274_1698114274578_13_1_0_03.jpg, a police car is parked on the <pad> <pad> <pad>
7C67AB0D00BE131709055673_1709055673511_13_1_0_01.jpg, a person is standing in a room
7C67AB20E730131690524689_1690524689130_13_1_0_03.jpg, a car parked next to a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB2122AF131701047129_1701047129995_13_1_0_04.jpg,  
7C67AB2370E4131699773279_1699773279299_13_1_0_04.jpg, a view of a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB3FE1F1131704517653_1704517653847_13_1_0_05.jpg, a group of <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB4F46BE131708453816_1708453816264_13_1_0_05.jpg, an old rusty truck is parked next to a building
7C67AB4F513F131699029751_1699029753718_13_1_0_01.jpg, a group of people are gathered together outside of a garden garden
7C67AB4BA3FE131692158855_1692158855119_13_1_0_02.jpg, a person is riding a <pad> <pad> <pad>
7C67AB0DFB84131696201002_1696201002309_13_1_0_05.jpg,  
7C67AB5CE626131707416041_1707416041570_13_1_0_01.jpg, a car driving down the street with cars parked on the side of the road
7C67AB4F8D9A131704809281_1704809281418_13_1_0_02.jpg, people are walking down the sidewalk in the street
7C67AB213784131692574491_1692574493282_13_1_0_02.jpg, a man is holding a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB5B767E131706791193_1706791193807_13_1_0_02.jpg, a person is standing in front of the ocean
7C67AB227FAC131696294539_1696294539585_13_1_0_03.jpg, a person is playing a video game in the room
7C67AB3F618F131688920647_1688920649571_13_1_0_04.jpg, a cat is standing in the <pad> <pad> <pad> <pad>
7C67AB2232AE131704485163_1704485163894_13_1_0_01.jpg, a group of people standing next to a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB0DFB84131688341518_1688341518204_13_1_0_01.jpg,  
7C67AB23498C131707577767_1707577769920_13_1_0_02.jpg, there is a person that is standing in the street
7C67AB5AADF6131709446155_1709446155188_13_1_0_01.jpg, a living room filled with lots of furniture and a tv
7C67AB431F38131698957224_1698957224441_13_1_0_03.jpg, a person taking a picture of a <pad> <pad> <pad> <pad> <pad>
7C67AB4A9C35131688767356_1688767356000_13_1_0_02.jpg, a person is sitting on the <pad> <pad> <pad> <pad>
7C67AB0EF86B131692841628_1692841628355_13_1_0_02.jpg, a person is standing in front of a <pad> <pad> <pad>
7C67AB4B0485131706767674_1706767674675_13_1_0_05.jpg,  
7C67AB50E7E4131707577763_1707577763218_13_1_0_04.jpg, a picture of a <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB4AA9AB131704390687_1704390687000_10_1_0_04.jpg, a person is standing in front of a house
7C67AB4E289F131709410245_1709410245332_13_1_0_02.jpg, a man and a dog standing next to each other on the road
7C67AB0DB562131699515612_1699515612600_13_1_0_02.jpg, a vehicle is parked in front of a <pad> <pad> <pad>
7C67AB2122AF131701047129_1701047129995_13_1_0_01.jpg, there is a lot of motorcycles that are parked in the <pad> <pad>
7C67AB3FE1F1131704781362_1704781362304_13_1_0_02.jpg,  
7C67AB41E8FD131708937449_1708937449170_13_1_0_04.jpg, a car is parked in the <pad> <pad> <pad>
7C67AB014CEC131687380000_1687380000000_13_1_0_01.jpg, a car is parked in front of an airplane
7C67AB5ADE3E131707903613_1707903613785_13_1_0_01.jpg, a view of a <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB4E289F131709410245_1709410245332_13_1_0_04.jpg, a man is standing in the grass
7C67AB4B733C131707884309_1707884309097_13_1_0_04.jpg, a group of people sitting in a living room with their laptops
7C67AB0DFB84131696630924_1696630924814_13_1_0_04.jpg, a man is holding his surfboard in his hand
7C67AB420C6A131690437452_1690437452072_13_1_0_03.jpg, a view of a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB0EE3E3131704999943_1704999943334_13_1_0_03.jpg, a person is walking down the <pad> <pad> <pad> <pad> <pad>
7C67AB4E0DCE131709850583_1709850583797_13_1_0_04.jpg, a man is sitting on the side of the road
7C67AB20E730131690524689_1690524689130_13_1_0_01.jpg, a car is parked next to a parking meter
7C67AB50BF96131699018822_1699018822930_13_1_0_02.jpg, two people are standing in front of them
7C67AB41D538131705459394_1705459394327_13_1_0_05.jpg, a car is parked next to the sidewalk
7C67AB4DC6C2131706615688_1706615688339_13_1_0_05.jpg, a statue of a <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB0E9466131708300347_1708300347147_13_1_0_03.jpg, a group of <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB21C338131696900842_1696900842174_13_1_0_02.jpg, a car is parked in front of a <pad> <pad>
7C67AB0C8947131707895925_1707895925719_13_1_0_03.jpg, a view of a <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB2230B2131688340356_1688340356141_13_1_0_01.jpg, a person is walking in the <pad> <pad> <pad> <pad>
7C67AB233720131708965366_1708965366494_13_1_0_05.jpg, a group of <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB516E0A131705551340_1705551340805_13_1_0_01.jpg, a person is carrying a <pad> <pad> <pad> <pad> <pad>
7C67AB2318E7131686728892_1686728900454_13_1_0_04.jpg, two men are laying down in a bed
7C67AB0D8891131700091875_1700091875020_13_1_0_05.jpg,  
7C67AB22F1F3131698730344_1698730344724_13_1_0_02.jpg, a group of people standing in a room with luggage
7C67AB0CE9A6131700308842_1700308842130_13_1_0_05.jpg, an old photo of a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB4E9E6F131704937212_1704937212022_13_1_0_01.jpg, a person is sitting in a living room area
7C67AB42A776131689492207_1689492207673_13_1_0_05.jpg, a view of a <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB431F38131698114274_1698114274578_13_1_0_02.jpg, a police car is parked in the <pad> <pad> <pad> <pad>
7C67AB4BA3FE131692158855_1692158855119_13_1_0_03.jpg, a man is riding a <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB0E2C33131697469389_1697469389064_13_1_0_01.jpg, a man is taking a picture of himself in the rear view mirror
7C67AB212385131703719394_1703719394192_13_1_0_02.jpg, a room filled with lots of lawn chairs
7C67AB4E0DCE131709850583_1709850583797_13_1_0_03.jpg, a person riding a bike <pad> <pad> <pad> <pad>
7C67AB4B5164131693637122_1693637123001_13_1_0_04.jpg, an image of a person doing a trick on a skateboard
7C67AB403593131696692970_1696692970735_13_1_0_01.jpg, a car is parked in the <pad> <pad> <pad> <pad>
7C67AB3FF36A131703982136_1703982136503_13_1_0_01.jpg, a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB403DD6131708484385_1708484387069_13_1_0_01.jpg, a living room has a television screen tv
7C67AB233720131708964779_1708964779285_13_1_0_02.jpg, a group of <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB4CBF20131708744784_1708744784887_13_1_0_05.jpg, a car is parked on the <pad> <pad> <pad> <pad> <pad>
7C67AB5B767E131706931374_1706931374715_13_1_0_01.jpg, a person sitting in a living room with a dog in the background
7C67AB0D1449131698688973_1698688973221_13_1_0_01.jpg, a person is taking a picture of a <pad> <pad> <pad>
7C67AB4B0485131706767674_1706767674675_13_1_0_02.jpg, a man is carrying his luggage into the rain
7C67AB0DFB84131688341464_1688341464782_13_1_0_03.jpg, a man riding a horse through the back of a <pad> <pad> <pad>
7C67AB0EE3E3131704999943_1704999943334_13_1_0_05.jpg, a car is parked on the <pad> <pad> <pad> <pad>
7C67AB239AA3131686377959_1686377959146_13_1_0_01.jpg, a person taking a picture of a <pad> <pad> <pad> <pad>
7C67AB4CBF20131708744784_1708744784887_13_1_0_01.jpg, a car is parked on the <pad> <pad> <pad> <pad> <pad>
7C67AB4EFE92131701015434_1701015434118_13_1_0_01.jpg, a person is sitting on the bench
7C67AB40FE28131707026970_1707026970187_13_1_0_02.jpg, a picture of <pad> <pad> <pad> <pad> <pad>
7C67AB23F122131697100103_1697100103604_13_1_0_01.jpg, an image of the <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB4B61E7131710296383_1710296383902_13_1_0_01.jpg, a man is sitting in front of a <pad> <pad> <pad> <pad> <pad>
7C67AB0DFB84131696630924_1696630924814_13_1_0_05.jpg,  
7C67AB23ACB3131706923371_1706923371494_13_1_0_04.jpg, a person is standing in the <pad> <pad> <pad> <pad>
7C67AB5B767E131706791193_1706791193807_13_1_0_01.jpg, a close up view of a <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB228121131695094704_1695094704495_13_1_0_05.jpg,  
7C67AB5CE626131706745294_1706745294226_13_1_0_03.jpg, a truck parked next to a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB420C6A131690437452_1690437452072_13_1_0_01.jpg, a view of a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB4EFAA6131709330194_1709330194111_13_1_0_04.jpg, a broken <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB0E3E17131700609968_1700609968329_13_1_0_04.jpg, a man is taking a picture of a <pad> <pad>
7C67AB410DCC131705519104_1705519104702_13_1_0_01.jpg, a view of a <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB4285DF131690917081_1690917084020_13_1_0_01.jpg, a person is standing in front of a house
7C67AB4B6F32131700172249_1700172249116_13_1_0_03.jpg, a person is doing a trick on his skateboard
7C67AB425D76131709338301_1709338301490_13_1_0_03.jpg, a truck parked in front of a house
7C67AB409971131705286166_1705286166953_13_1_0_04.jpg, an old photo of a <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB239AA3131686377959_1686377959146_13_1_0_03.jpg, a person taking a picture of a <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB4AF935131693959870_1693959870076_13_1_0_04.jpg, a man sits in the <pad> <pad> <pad> <pad>
7C67AB0C8947131707895925_1707895925719_13_1_0_04.jpg, a person sitting in the <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB4AA9AB131704390687_1704390687000_10_1_0_03.jpg, two men are standing in front of a <pad> <pad>
7C67AB50E7E4131707577763_1707577763218_13_1_0_02.jpg, a person taking a picture of a <pad> <pad> <pad> <pad>
7C67AB4196EE131703167346_1703167346685_13_1_0_03.jpg, a room filled with lots of furniture and other items
7C67AB20E730131690524689_1690524689130_13_1_0_05.jpg, a car is parked next to a parking meter
7C67AB5CE626131706588973_1706588973871_13_1_0_02.jpg, a group of motorcycles parked in a <pad> <pad> <pad>
7C67AB41C279131708726339_1708726339398_13_1_0_02.jpg, a man is standing in the <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB23832F131686356832_1686356832682_13_1_0_01.jpg, a view of a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB227FAC131696507294_1696507294981_13_1_0_05.jpg, a man is standing in front of a <pad> <pad> <pad> <pad>
7C67AB5B767E131706979160_1706979160919_13_1_0_02.jpg,  
7C67AB0DFB84131688336678_1688336678888_13_1_0_03.jpg, a dog is looking out the window of a car
7C67AB4AF935131703361417_1703361417974_13_1_0_05.jpg, a car is parked on the side of the road
7C67AB5A5793131700242897_1700242897216_13_1_0_04.jpg, a room filled with lots of furniture in a room
7C67AB4D9647131710951336_1710951336681_13_1_0_01.jpg, a person is jumping over a <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB42752A131708929243_1708929243257_13_1_0_04.jpg, there is a group of <pad> <pad> <pad> <pad> <pad>
7C67AB5CE626131706655344_1706655344104_13_1_0_03.jpg, a car is parked on the side of the road
7C67AB0E2C33131697469389_1697469389064_13_1_0_03.jpg, a man is taking a picture of himself in the mirror
7C67AB0DFB84131688336678_1688336678888_13_1_0_01.jpg, a man is standing in front of a <pad> <pad> <pad>
7C67AB407FEA131706068457_1706068457838_13_1_0_04.jpg, two people are standing in front of an airplane
7C67AB1F8B07131707894699_1707894701715_13_1_0_05.jpg, a view of a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB427B55131694056956_1694056956473_13_1_0_01.jpg, a person is laying down in the bed
7C67AB213784131692574491_1692574493282_13_1_0_01.jpg, a man is petting a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB0DFB84131696632679_1696632679452_13_1_0_03.jpg, a picture of a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB23F122131697100103_1697100103604_13_1_0_04.jpg, a close up view of the <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB0DF159131701206089_1701206089308_13_1_0_01.jpg,  
7C67AB1F5637131700543519_1700543519724_13_1_0_02.jpg, a person is standing in the bathroom
7C67AB0DFB84131692664917_1692664917176_13_1_0_04.jpg, a person is looking out the window
7C67AB40F77E131692583824_1692583824062_13_1_0_01.jpg, two men are playing a video game in a room
7C67AB4AF935131693959870_1693959870076_13_1_0_02.jpg,  
7C67AB4F46BE131707140837_1707140837787_13_1_0_03.jpg, two men are standing next to a train car
7C67AB409BC3131708739339_1708739342300_13_1_0_05.jpg, a view of a <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB3F618F131688920647_1688920649571_13_1_0_01.jpg, two men are working on their computers
7C67AB5B767E131706938139_1706938139109_13_1_0_02.jpg, a man is standing in the <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB4E289F131709410245_1709410245332_13_1_0_05.jpg, a group of cows laying down on the side of the road
7C67AB40FE28131707026216_1707026216100_13_1_0_03.jpg, a picture of a <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB5CE626131707420443_1707420443563_13_1_0_01.jpg, a car driving down the street with cars parked on the side of the road
7C67AB0DB562131699515612_1699515612600_13_1_0_04.jpg, an old rusty truck parked in a <pad> <pad> <pad>
7C67AB427B55131694056956_1694056956473_13_1_0_03.jpg, a woman is sitting on the floor of a <pad> <pad> <pad>
7C67AB4F3E46131710298824_1710298824204_13_1_0_01.jpg, a living room filled with lots of furniture and a television
7C67AB0F3B4C131706745469_1706745469272_13_1_0_04.jpg, a car is parked next to a <pad> <pad> <pad>
7C67AB233A0E131696372368_1696372368646_13_1_0_03.jpg, a person is holding up their cell cell phones
7C67AB233720131709155774_1709155774070_13_1_0_02.jpg, a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB5B767E131706976187_1706976187003_13_1_0_03.jpg, a person is taking a picture of himself in the mirror
7C67AB20E730131690524689_1690524689130_13_1_0_04.jpg, a car is parked next to a <pad> <pad> <pad>
7C67AB210289131687501374_1687501374034_13_1_0_01.jpg, a bike parked in front of a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB2413F7131700109709_1700109709769_13_1_0_05.jpg, a car is parked on the <pad> <pad> <pad> <pad>
7C67AB233A0E131706680710_1706680710702_13_1_0_02.jpg, a person is standing in the yard
7C67AB42A776131689492207_1689492207673_13_1_0_01.jpg, a man is walking down the sidewalk
7C67AB233A0E131697874410_1697874410860_13_1_0_01.jpg, a car is parked on the side of the road
7C67AB4D5F78131699640496_1699640496711_13_1_0_01.jpg, a person standing in front of a <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB225CC7131695158179_1695158179668_13_1_0_05.jpg, a man is taking a picture of a boat in the water
7C67AB41C423131693626787_1693626787155_13_1_0_05.jpg, a car is parked in the <pad> <pad> <pad>
7C67AB4D6F9B131709699939_1709699939810_13_1_0_03.jpg, a person taking a picture of a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB4AF935131704021892_1704021892634_13_1_0_03.jpg, a view of a <pad> <pad> <pad> <pad> <pad>
7C67AB229556131708208181_1708208181070_13_1_0_02.jpg, a group of <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB41EC58131690676072_1690676072608_13_1_0_02.jpg, a man standing next to a truck
7C67AB4D6F9B131709700974_1709700974699_13_1_0_02.jpg, a person taking a picture of a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB5950EE131710043944_1710043944862_13_1_0_01.jpg, a man is taking a picture of a <pad> <pad>
7C67AB0EE3E3131704999943_1704999943334_13_1_0_01.jpg, a car is parked on the <pad> <pad> <pad> <pad>
7C67AB405A57131706150956_1706150956179_13_1_0_01.jpg, a woman is laying on the bed with her dog in the bed
7C67AB4A9705131707870843_1707870843000_13_1_0_05.jpg, a person that is standing in the <pad> <pad> <pad> <pad> <pad>
7C67AB0F3B4C131706745469_1706745469272_13_1_0_05.jpg, a car parked next to a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB41C088131691948245_1691948245602_13_1_0_03.jpg, a man is walking down the street with a dog <pad> <pad>
7C67AB40E2D3131706129021_1706129021130_13_1_0_05.jpg, a police car driving down the road
7C67AB0E9466131708300347_1708300347147_13_1_0_05.jpg, a view of a <pad> <pad> <pad> <pad> <pad>
7C67AB4AA9AB131704390687_1704390687000_10_1_0_01.jpg, a man stands in front of a <pad> <pad> <pad> <pad> <pad>
7C67AB1F8B07131707894699_1707894701715_13_1_0_01.jpg, a view of a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB40F77E131692583824_1692583824062_13_1_0_04.jpg, a group of people are standing in front of them
7C67AB1F5637131700543519_1700543519724_13_1_0_01.jpg, an old photo of a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB233720131708965366_1708965366494_13_1_0_04.jpg, a group of <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB0D196B131709354595_1709354595864_13_1_0_05.jpg, a group of motorcycles parked in a <pad> <pad> <pad>
7C67AB3FE1F1131704517653_1704517653847_13_1_0_03.jpg, a car is parked on the <pad> <pad> <pad> <pad> <pad>
7C67AB4E9E6F131707198096_1707198096749_13_1_0_01.jpg, a room filled with lots of furniture and a large floor
7C67AB4AF935131693959870_1693959870076_13_1_0_01.jpg, a person is holding a <pad> <pad> <pad> <pad>
7C67AB233720131708965480_1708965480002_13_1_0_01.jpg, a man is doing tricks on his skate board
7C67AB0D0803131704655478_1704655478527_13_1_0_02.jpg, a living room filled with lots of furniture in the living room
7C67AB5CE626131707150633_1707150633320_13_1_0_03.jpg, a police car is parked on the side of the road
7C67AB409BC3131708739339_1708739342300_13_1_0_01.jpg, a person is taking a picture of a <pad> <pad>
7C67AB2232AE131704485163_1704485163894_13_1_0_02.jpg, a group of people standing next to a <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB42752A131708929243_1708929243257_13_1_0_02.jpg, there is a group of <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB403DD6131708484207_1708484209643_13_1_0_04.jpg, a person is playing a video game in a living room
7C67AB23C9BD131697515081_1697515081502_13_1_0_01.jpg, a police car is parked on the <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB5AADF6131709446155_1709446155188_13_1_0_05.jpg, a person sitting in a living room with a television screen tv
7C67AB4F46BE131707083604_1707083604963_13_1_0_02.jpg, an old truck is parked next to a brick building
7C67AB4F9E1F131707598499_1707598499268_13_1_0_01.jpg, a truck is parked on the side of the road
7C67AB40FE28131707026216_1707026216100_13_1_0_05.jpg, a picture of a <pad> <pad> <pad> <pad> <pad>
7C67AB3FF574131698162529_1698162529712_13_1_0_05.jpg, a person is laying on the bed in the room of the room
7C67AB213784131692574491_1692574493282_13_1_0_04.jpg, a man is trying to catch a <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB41C423131703311607_1703311607482_13_1_0_02.jpg, a car is stopped at night with a fire hydrant in the background
7C67AB4F8D9A131704809281_1704809281418_13_1_0_04.jpg, a view of the <pad> <pad> <pad> <pad> <pad> <pad> <pad>
7C67AB425D76131709338301_1709338301490_13_1_0_04.jpg, an old truck parked next to a <pad> <pad>
